0|1|59
0|2|9
0|5|54
0|7|98
0|8|45
0|9|8
0|11|21
0|17|47
0|21|15
0|22|55
0|23|49
0|26|52
0|31|44
0|32|86
0|33|13
0|35|35
0|36|10
0|37|25
0|38|8
0|40|14
0|43|14
0|44|20
0|45|3
0|47|36
0|48|45
0|50|17
0|51|10
0|52|90
0|53|68
0|54|80
0|55|81
0|56|27
0|57|72
0|58|92
0|59|76
0|61|8
0|63|13
0|64|57
0|66|41
0|67|51
0|70|97
0|71|55
0|72|26
0|74|40
0|75|13
0|78|14
0|79|65
0|80|93
0|81|63
0|82|29
0|84|90
0|87|27
0|91|97
0|93|76
0|100|11
0|103|12
0|105|77
0|108|63
0|110|2
0|112|65
0|114|47
0|116|42
0|117|59
0|119|72
0|120|50
0|121|25
0|123|5
0|124|40
0|125|17
0|127|7
0|133|46
0|134|74
0|137|64
0|139|32
0|141|18
0|143|70
0|145|16
0|146|9
0|148|93
0|150|10
0|151|51
0|153|8
0|154|41
0|158|73
0|159|66
0|160|59
0|161|38
0|163|81
0|164|71
0|168|45
0|170|54
0|175|76
0|176|47
0|177|44
0|179|19
0|182|97
0|185|11
0|186|23
0|192|87
0|194|74
0|195|73
0|197|96
0|198|47
0|200|20
0|202|68
0|203|52
0|204|24
0|207|84
0|210|67
0|211|89
0|212|45
0|213|91
0|216|78
0|218|49
0|219|59
0|220|45
0|224|85
0|226|66
0|228|51
0|229|89
0|231|38
0|232|39
0|234|61
0|235|28
0|236|13
1|5|77
1|6|90
1|10|44
1|11|50
1|12|46
1|13|7
1|16|32
1|18|32
1|19|33
1|21|70
1|24|44
1|25|93
1|26|87
1|27|87
1|29|32
1|33|47
1|34|36
1|36|48
1|38|91
1|39|39
1|40|100
1|42|96
1|43|67
1|44|50
1|45|31
1|46|41
1|47|98
1|49|91
1|51|77
1|54|37
1|55|2
1|56|92
1|57|17
1|61|88
1|64|38
1|65|81
1|66|87
1|68|74
1|71|76
1|73|26
1|74|4
1|77|89
1|78|61
1|79|56
1|81|18
1|83|83
1|88|7
1|93|10
1|95|86
1|101|65
1|102|3
1|105|2
1|107|40
1|109|51
1|112|36
1|114|54
1|117|2
1|119|9
1|125|87
1|128|70
1|129|91
1|133|68
1|134|61
1|135|11
1|138|49
1|139|86
1|141|38
1|144|79
1|146|82
1|147|33
1|149|30
1|152|75
1|154|69
1|157|52
1|158|92
1|160|15
1|161|24
1|162|100
1|163|87
1|164|35
1|169|69
1|171|12
1|173|29
1|174|99
1|175|80
1|176|59
1|177|1
1|178|81
1|180|5
1|182|29
1|184|19
1|185|67
1|187|62
1|189|100
1|192|77
1|193|10
1|194|38
1|195|4
1|196|24
1|198|86
1|199|57
1|200|98
1|201|40
1|202|10
1|203|89
1|207|35
1|210|55
1|211|87
1|213|72
1|215|27
1|216|47
1|217|34
1|218|76
1|219|99
1|223|51
1|224|100
1|225|75
1|226|8
1|227|94
1|228|34
1|229|76
1|230|16
1|231|47
1|232|41
1|233|61
1|236|70
2|4|78
2|6|52
2|8|61
2|10|5
2|11|81
2|13|75
2|15|34
2|16|70
2|19|1
2|20|92
2|21|38
2|24|75
2|26|50
2|29|6
2|30|55
2|31|89
2|35|65
2|39|6
2|41|94
2|42|12
2|45|98
2|46|58
2|47|92
2|48|32
2|50|29
2|55|27
2|58|65
2|60|6
2|64|49
2|67|19
2|68|91
2|69|75
2|71|9
2|73|1
2|75|56
2|77|87
2|80|92
2|83|76
2|84|21
2|85|16
2|90|25
2|93|99
2|96|43
2|97|56
2|98|71
2|99|55
2|101|17
2|103|75
2|104|27
2|105|99
2|108|48
2|113|87
2|114|93
2|120|16
2|126|4
2|127|7
2|128|13
2|131|50
2|134|40
2|135|32
2|146|58
2|148|91
2|150|73
2|152|98
2|156|9
2|158|5
2|160|42
2|161|57
2|162|45
2|163|52
2|164|96
2|165|48
2|166|68
2|167|76
2|168|77
2|169|32
2|171|53
2|172|3
2|174|71
2|175|20
2|177|16
2|178|51
2|181|22
2|182|54
2|185|52
2|186|72
2|187|82
2|189|62
2|190|73
2|192|11
2|194|27
2|197|46
2|198|86
2|199|11
2|201|33
2|205|54
2|206|18
2|209|3
2|211|93
2|216|47
2|219|81
2|220|31
2|224|76
2|225|58
2|226|24
2|227|30
2|228|91
2|230|98
2|231|23
2|232|84
2|233|22
2|235|97
2|237|49
3|4|47
3|5|70
3|8|9
3|9|58
3|10|55
3|11|8
3|16|62
3|17|57
3|18|77
3|19|52
3|20|54
3|24|99
3|25|15
3|27|92
3|28|61
3|31|34
3|33|15
3|35|29
3|37|16
3|38|10
3|39|99
3|41|52
3|43|27
3|45|89
3|46|32
3|47|22
3|48|97
3|49|67
3|50|97
3|52|86
3|55|28
3|56|95
3|60|40
3|62|13
3|65|5
3|67|19
3|69|24
3|70|12
3|72|91
3|73|80
3|77|41
3|78|91
3|81|36
3|84|17
3|85|61
3|86|68
3|88|79
3|92|16
3|94|97
3|95|61
3|98|96
3|101|58
3|104|33
3|106|40
3|107|20
3|110|5
3|113|29
3|115|67
3|119|62
3|123|66
3|124|94
3|125|93
3|127|35
3|131|53
3|132|71
3|134|75
3|135|20
3|138|86
3|144|92
3|145|42
3|146|64
3|149|80
3|151|68
3|152|56
3|153|94
