0|2|42
0|5|74
0|6|22
0|11|90
0|12|13
0|15|60
0|17|1
0|18|56
0|19|53
0|20|63
0|21|73
0|23|48
0|24|75
0|25|27
0|27|6
0|28|99
0|29|51
0|31|53
0|32|40
0|35|92
0|36|51
0|40|63
0|41|82
0|45|11
0|46|82
0|48|77
0|49|17
0|50|70
0|52|39
0|53|82
0|57|13
0|58|37
0|59|87
0|61|82
0|62|69
0|66|32
0|67|38
0|68|89
0|72|86
0|73|88
0|77|85
0|79|19
0|82|17
0|83|72
0|86|39
0|88|96
0|90|96
0|92|80
0|93|48
0|95|17
0|98|90
0|101|8
0|105|62
0|106|95
0|107|6
0|109|33
0|110|36
0|111|20
0|112|3
0|114|89
0|115|68
0|117|47
0|119|92
0|123|6
0|125|76
0|127|90
0|129|11
0|130|96
0|131|97
0|132|60
0|133|54
0|134|21
0|135|54
0|136|43
0|137|77
0|138|63
0|139|16
0|146|29
0|147|98
0|148|16
0|149|75
0|151|99
0|155|57
0|157|3
0|158|74
0|162|94
0|166|99
0|172|13
0|173|83
0|175|44
0|178|70
0|179|44
0|181|100
0|182|68
0|183|100
0|185|45
0|186|4
0|187|78
0|189|9
0|192|56
0|193|60
0|196|92
0|197|46
0|198|49
0|199|3
0|200|45
0|201|35
0|203|26
0|204|47
0|207|70
0|208|36
0|209|34
0|210|13
0|211|86
0|212|33
0|214|90
0|216|15
0|220|45
0|221|94
0|222|27
0|226|12
0|227|74
0|228|36
0|229|42
0|230|4
0|237|29
0|238|47
0|243|3
0|244|82
0|248|80
0|250|53
0|253|27
0|255|21
0|257|51
0|258|35
0|260|49
0|263|43
0|265|33
0|266|92
0|269|27
0|270|55
0|271|56
0|275|9
0|277|95
0|279|42
0|280|17
0|283|53
0|284|39
0|288|86
0|289|15
0|291|41
0|292|84
0|293|62
0|295|78
0|297|76
0|300|32
0|301|15
0|302|63
0|306|64
0|310|77
0|311|76
0|312|7
0|314|78
0|315|4
0|316|97
0|319|45
0|320|26
0|322|13
0|324|10
0|327|16
0|328|3
0|330|62
0|331|85
0|332|89
0|337|2
0|340|96
0|341|11
0|344|37
0|347|77
0|349|96
0|350|5
0|354|46
1|2|98
1|3|96
1|4|36
1|6|66
1|8|24
1|11|3
1|13|82
1|17|25
1|19|41
1|22|32
1|23|55
1|26|36
1|28|60
1|35|32
1|38|71
1|39|77
1|41|71
1|42|84
1|44|14
1|45|37
1|52|57
1|55|22
1|56|53
1|57|87
1|59|30
1|63|79
1|66|98
1|67|17
1|70|98
1|72|26
1|74|98
1|75|50
1|77|53
1|80|96
1|81|44
1|83|30
1|89|76
1|90|35
1|94|100
1|95|52
1|96|73
1|98|87
1|100|31
1|101|87
1|102|48
1|103|93
1|104|23
1|107|14
1|110|90
1|111|50
1|113|83
1|115|68
1|116|62
1|119|15
1|121|41
1|122|98
1|126|94
1|128|95
1|129|69
1|134|55
1|136|74
1|138|21
1|139|70
1|146|90
1|147|39
1|148|56
1|149|86
1|150|56
1|151|8
1|152|94
1|153|42
1|154|47
1|155|98
1|156|52
1|161|42
1|162|66
1|164|68
1|165|67
1|169|58
1|175|2
1|176|65
1|177|55
1|179|6
1|180|45
1|183|47
1|184|22
1|188|50
1|189|55
1|192|15
1|193|86
1|194|12
1|197|13
1|199|63
1|204|4
1|205|11
1|207|83
1|208|79
1|212|17
1|213|13
1|214|47
1|217|94
1|219|36
1|222|34
1|228|31
1|229|66
1|230|32
1|232|74
1|234|32
1|235|73
1|236|99
1|239|2
1|240|82
1|241|87
1|244|94
1|246|55
1|247|52
1|251|85
1|252|28
1|254|97
1|255|34
1|256|16
1|259|34
1|261|55
1|265|33
1|267|35
1|268|74
1|270|40
1|271|9
1|273|30
1|276|35
1|277|64
1|278|22
1|279|29
1|280|76
1|281|1
1|282|50
1|283|13
1|289|44
1|294|54
1|295|3
1|296|17
1|297|86
1|298|53
1|299|32
1|300|82
1|301|91
1|302|92
1|304|78
1|307|77
1|310|35
1|311|93
1|316|27
1|321|26
1|322|39
1|326|38
1|329|18
1|330|14
1|331|58
1|332|36
1|333|71
1|335|52
1|336|15
1|339|28
1|343|48
1|344|15
1|348|100
1|353|94
1|354|36
2|5|94
2|6|8
2|10|38
2|11|74
2|12|5
2|14|6
2|15|66
2|17|20
2|19|59
2|20|85
2|21|29
2|22|34
2|23|96
2|24|35
2|25|8
2|27|53
2|28|87
2|30|20
2|34|11
2|37|3
2|39|60
2|40|84
2|44|95
2|46|81
2|47|67
2|49|58
2|50|8
2|52|8
2|54|89
2|56|17
2|57|99
2|59|86
2|60|95
2|62|33
2|64|21
2|65|63
2|66|39
2|67|45
2|69|61
2|71|15
2|76|33
2|77|52
2|80|16
2|82|87
2|83|2
2|84|67
2|86|14
2|88|20
2|89|44
2|91|76
2|92|43
2|94|13
2|96|21
2|105|3
2|109|100
2|111|24
2|112|15
2|114|95
2|116|67
2|117|12
2|118|32
2|121|10
2|122|94
2|123|29
2|125|32
2|129|20
2|132|26
2|135|10
2|136|22
2|142|19
2|143|6
2|149|35
2|152|61
2|155|76
2|156|64
2|160|55
2|161|7
2|162|85
2|163|48
2|164|27
2|173|15
2|175|47
2|176|56
2|180|34
2|187|34
2|189|8
2|191|29
2|193|87
2|196|45
2|197|37
2|198|28
2|199|100
2|201|28
2|209|83
2|211|32
2|212|40
2|214|57
2|215|85
2|216|67
2|217|27
2|221|81
2|225|19
2|227|64
2|228|38
2|229|41
2|230|46
2|231|45
2|232|92
2|234|31
2|235|98
2|237|60
2|238|45
2|241|33
2|243|19
2|245|100
2|246|33
2|248|73
2|251|100
2|254|56
2|257|79
2|260|61
2|261|45
2|262|25
2|266|66
2|269|80
2|270|64
2|272|38
2|273|87
2|274|96
2|276|56
2|278|100
2|280|44
2|281|86
2|290|13
2|293|46
2|294|13
2|295|55
2|296|60
2|297|14
2|298|4
2|301|93
2|303|99
2|306|6
2|308|53
2|309|34
2|310|84
2|312|58
2|313|51
2|314|93
2|315|6
2|317|17
2|318|98
2|320|94
2|324|6
2|327|67
2|328|28
2|329|7
2|332|10
2|334|34
2|335|32
2|338|47
2|339|23
2|342|74
2|343|88
2|345|22
2|351|86
2|354|16
3|5|59
3|7|81
3|8|79
3|9|80
3|10|91
3|11|66
3|13|87
3|14|17
3|15|29
3|16|78
3|19|71
3|20|91
3|22|16
3|23|74
3|25|81
3|26|47
3|28|34
3|29|58
3|33|65
3|38|42
3|42|40
3|45|83
3|47|86
3|49|39
3|50|87
3|52|34
3|54|21
3|55|38
3|58|82
3|59|26
3|63|65
3|64|42
3|65|100
3|66|2
3|68|44
3|69|27
3|72|22
3|74|2
3|78|34
3|79|48
3|80|84
3|81|55
3|82|7
3|84|78
3|86|7
3|94|83
3|95|52
3|96|42
3|98|90
3|100|10
3|103|40
3|104|81
3|106|59
3|108|79
3|110|48
3|111|77
3|114|67
3|116|70
3|120|93
3|122|61
3|123|2
3|126|81
3|130|67
3|132|56
3|133|65
3|134|43
3|135|69
3|142|20
3|146|81
3|153|12
3|154|100
3|155|28
3|156|72
3|157|17
3|158|53
3|159|19
3|163|4
3|165|21
3|170|14
3|172|89
3|173|7
3|176|45
3|178|64
3|179|30
3|180|18
3|181|54
3|187|18
3|189|47
3|190|74
3|194|32
3|195|4
3|196|40
3|197|66
3|198|95
3|199|93
3|201|46
3|203|35
3|206|93
3|207|22
3|209|2
3|210|53
3|212|74
3|213|13
3|214|22
3|218|27
3|219|53
3|221|57
3|222|39
3|224|36
3|228|53
3|232|36
3|234|64
3|240|3
3|241|52
3|243|39
3|244|7
3|245|44
3|246|18
3|248|63
3|252|55
3|253|95
3|254|28
3|260|16
3|261|44
3|262|45
3|264|48
3|267|16
3|270|32
3|271|67
3|274|3
3|275|81
3|277|46
3|279|40
3|280|17
3|282|10
3|283|99
3|285|11
3|287|80
3|288|54
3|289|78
3|294|94
3|295|76
3|296|51
3|297|5
3|299|37
3|301|17
3|303|89
3|304|2
3|306|16
3|307|10
3|310|51
3|315|92
3|317|6
3|318|49
3|319|97
3|321|44
3|322|95
3|324|95
3|326|51
3|327|16
3|329|4
3|334|65
3|335|88
3|340|41
3|343|98
3|345|69
3|346|87
3|349|17
3|350|35
3|351|91
4|5|86
4|6|27
4|8|56
4|14|28
4|15|1
4|16|63
4|18|94
4|20|83
4|22|1
4|26|62
4|27|7
4|29|57
4|30|83
4|31|47
4|33|97
4|34|24
4|35|24
4|39|29
4|42|29
4|43|9
4|45|42
4|47|96
4|53|95
4|54|65
4|55|26
4|57|89
4|58|27
4|59|50
4|60|31
4|61|47
4|62|47
4|67|59
4|69|57
4|74|66
4|75|31
4|76|5
4|77|12
4|82|66
4|83|26
4|87|42
4|88|6
4|89|50
4|90|85
4|93|95
4|94|15
4|95|15
4|97|10
4|99|42
4|103|29
4|106|51
4|107|42
4|108|40
4|110|65
4|111|40
4|120|25
4|121|50
4|124|70
4|127|79
4|129|15
4|130|20
4|132|59
4|134|78
4|138|51
4|144|72
4|148|42
4|149|99
4|150|88
4|151|44
4|152|35
4|153|55
4|154|41
4|155|94
4|156|93
4|158|67
4|159|57
4|160|49
4|162|92
4|164|35
4|166|90
4|167|96
4|168|12
4|169|92
4|171|76
4|172|31
4|173|51
4|176|38
4|186|45
4|188|83
4|192|48
4|194|93
4|195|62
4|199|96
4|201|28
4|211|5
4|212|97
4|216|93
4|218|15
4|219|49
4|220|12
4|222|95
4|223|46
4|224|44
4|225|51
4|226|47
4|227|90
4|230|45
4|231|95
4|232|9
4|234|28
4|235|53
4|236|48
4|242|87
4|243|75
4|246|42
4|249|7
4|252|76
4|253|94
4|258|47
4|264|11
4|266|6
4|268|97
4|269|11
4|270|27
4|272|84
4|274|22
4|275|39
4|277|80
4|280|17
4|281|37
4|282|25
4|283|17
4|285|77
4|286|5
4|288|67
4|290|26
4|292|62
4|293|36
4|296|25
4|298|30
4|301|98
4|303|91
4|305|58
4|307|69
4|308|2
4|309|81
4|310|88
4|311|31
4|312|76
4|313|47
4|314|44
4|317|74
4|319|5
4|322|34
4|326|26
4|327|8
4|328|59
4|330|84
4|333|35
4|335|22
4|336|96
4|338|68
4|339|42
4|340|45
4|344|88
4|351|50
4|352|85
4|353|29
4|354|60
5|6|72
5|8|26
5|10|86
